"","V11","V207","V210","V223","V323","V375","V465","V533","V534","V535","V551","V555","V573","V661","V686","V754","V800","V1001","V1112","V1215","V1288","V1293","V1392","V1448","V1572","V1635","V1687","V1731","V1733","V1734","V1824","V1875","V2242","V2296","V2448","V2819","V2850","V2859","V2882","V2909","V2930","V2975","V3019","V3045","V3056","V3058","V3059","V3060","V3061","V3173","V3214","V3236","V3237","V3324","V3339","V3402","V3405","V3443","V3472","V3489","V3717","V3729","V3733","V3734","V3736","V3740","V3743","V4019","V4020","V4021","V4022","V4063","V4081","V4086","V4097","V4118","V4408","V4863","V4887","V4983","V4993","V4996","V5023","V5024","V5067","V5084","V5091","V5094","V5099","V5102","V5104","V5108","V5117","V5130","V5209","V5242","V5388","V5465","V5542","V5588","V5868","V5911","V6089","V6153","V6198","V6208","V6220","V6320","V6322","V6421","V6423","V6461","V6481","V6497","V6513","V6542","V6570","V6741","V6745","V6782","V6873","V7013","V7104","V7105","V7118","V7228","V7229","V7249","V7333","V7340","V7437","V7533","V7566","V7605","V7606","V7616","V7769","V7772","V7787","V7789","V7800","V7849","V7871","V7886","V7887","V7890","V8278","V8313","V8317","V8473","V8570","V8919","V8969","V9046","V9078","V9088","V9228","V9300","V9315","V9318","V9354","V9472","V9689","V9954","V9976","V10038","V10249","V10338","V10366","V10654","V10656","V10662","V10663","V10733","V10735","V10807","V10811","V10905","V11042","V11097","V11180","V11185","V11280","V11415","V11619","V11652","V12239","V12243","V12248","V12297","V12405","V12449","V12508","V12509","V12588","V12620","V12638","V12676","V12712","V12731","V12762","V12853","V12922","V13019","V13030","V13033","V13041","V13082","V13083","V13084","V13108","V13149","V13165","V13267","V13314","V13323","V13387","V13613","V13616","V13621","V13640","V13772","V13789","V13823","V13920","V14003","V14208","V14264","V14265","V14266","V14267","V14268","V14388","V14393","V14466","V14627","V14628","V14632","V14633","V14634","V14636","V14639","V14641","V14642","V14645","V14653","V14654","V14658","V14668","V14670","V14671","V14672","V14676","V14677","V14678","V14681","V14683","V14684","V14685","V14703","V14706","V14707","V14708","V14710","V14713","V14714","V14716","V14717","V14718","V14721","V14722","V14724","V14727","V14728","V14732","V14734","V14735","V14747","V14748","V14873","V14883","V14999","V15001","V15070","V15198","V15210","V15212","V15217","V15223","V15354","V15613","V15621","V15623","V15635","V15639","V15749","V15759","V16055","V16056","V16057","V16058","V16135","V16174","V16318","V16346"
"746",0,5,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,1,0,13,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,6,9,4,3,2,0,0,0,0,31,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,5,1,0,0,0,2,0,0,1,1,2,1,0,0,0,1,6,0,0,0,1,0,0,27,173,5,0,0,32,1,0,147,0,0,0,18,0,16,0,0,5,6,4,0,1,1,0,6,1,0,0,2,3,5,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,1,0,0,0,0,0,4,3,0,9,3,8,0,12,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,6,0,6,0,0,0,3,0,0,4,0,1,1,0,0,1,0,0,0,1,1,0,5,6,4,11,1,6,5,4,1,4,3,14,4,2,16,2,1,0,9,4,13,7,0,3,4,9,1,5,4,4,5,6,4,4,2,1,17,9,2,2,6,4,5,5,0,1,11,6,0,0,0,16,0,0,0,1,0,0,0,2,0,2,2,2,0,0,2,0,0,0
"747",0,2,4,1,0,2,0,1,1,0,0,0,0,0,7,0,1,1,1,0,2,2,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,0,0,9,0,0,3,3,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,21,3,1,0,5,1,1,0,0,0,0,0,1,0,0,1,0,0,2,3,6,0,0,0,0,4,0,48,13,0,0,3,8,1,0,0,0,2,0,3,0,10,0,0,1,5,6,0,0,3,1,10,3,0,0,2,1,6,1,1,0,0,0,3,59,0,0,0,0,3,6,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,2,0,8,1,0,59,0,0,5,0,1,1,1,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,1,1,2,4,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,12,7,21,16,2,21,5,3,0,8,6,2,6,2,11,10,1,4,25,3,11,11,2,11,6,15,4,8,5,12,6,13,6,2,7,5,11,13,17,2,4,10,7,16,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,1,0,9,8,0,0
"748",0,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,2,25,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,10,0,0,1,0,2,0,0,0,0,1,0,2,13,24,0,0,0,1,1,0,23,0,4,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,1,21,1,5,0,5,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,5,0,0,2,0,2,0,4,41,1,0,0,16,0,0,435,0,0,0,27,0,15,0,0,0,11,0,0,1,0,0,8,0,0,2,1,2,2,4,3,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,13,8,1,0,18,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,4,1,1,0,0,0,1,0,0,0,4,1,3,1,1,0,0,0,0,5,0,0,6,7,12,14,1,8,4,4,5,6,5,10,13,2,13,5,2,1,23,6,14,14,1,7,6,8,2,10,2,5,13,8,6,2,2,4,16,6,14,1,3,5,12,12,0,1,9,20,0,1,0,11,0,1,0,2,0,1,0,2,0,1,0,0,0,1,1,0,0,0
"749",0,4,3,1,0,8,0,2,2,0,0,0,0,0,0,1,0,0,0,1,4,2,15,0,2,2,1,3,2,0,10,0,0,0,0,0,0,5,0,1,0,1,1,6,0,0,0,2,0,0,7,0,1,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,24,1,0,0,8,0,1,0,2,4,0,0,4,0,3,3,1,0,0,1,9,0,0,0,0,0,0,62,31,0,0,0,30,0,0,0,0,0,0,0,0,11,0,0,3,11,6,0,1,5,5,7,0,0,0,4,3,3,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,111,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,0,0,9,0,0,0,1,0,0,2,0,0,0,2,0,7,1,1,0,0,0,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,17,17,20,10,1,11,8,1,4,6,9,10,8,1,11,4,1,6,14,4,17,8,2,11,7,14,6,10,6,12,11,11,8,4,3,3,13,5,10,0,7,4,10,12,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,3,1,0,3,3,0,0,31,0,0,0
"750",0,11,10,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,2,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,6,0,2,0,4,0,0,9,6,0,0,4,0,3,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,17,0,1,1,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,26,53,8,0,0,42,0,0,1,0,2,0,14,0,0,0,0,0,1,4,0,0,4,1,0,0,0,0,0,0,6,0,1,0,37,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,11,2,2,0,0,1,1,2,0,5,0,7,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,3,0,0,13,4,15,24,5,18,6,4,4,9,3,10,33,4,12,5,1,6,24,10,19,17,5,12,12,16,5,8,5,7,9,14,5,1,5,8,22,8,6,0,2,14,12,13,0,2,0,1,0,1,1,0,1,1,1,0,0,3,0,3,0,2,4,0,1,1,15,0,0,0
"751",0,8,29,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,7,0,1,0,0,1,0,0,0,1,0,0,4,13,1,2,2,0,0,2,0,9,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,5,5,0,0,0,7,0,0,1,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,17,20,1,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,3,1,0,0,0,0,5,0,0,0,1,2,3,1,9,0,0,0,1,12,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,3,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,0,5,3,9,3,0,7,7,0,2,1,2,4,5,1,6,1,1,0,9,2,5,6,0,1,1,6,1,0,0,3,3,3,0,2,1,1,4,1,6,0,2,2,2,3,0,11,1,9,0,1,1,0,0,0,0,1,0,0,0,1,5,2,0,1,0,0,14,0,0,0
"752",0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,7,4,3,3,1,1,1,1,0,5,3,3,0,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,1,20,1,0,0,2,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,15,2,0,0,4,0,0,1,0,0,1,14,0,2,0,0,0,7,2,0,1,0,0,3,0,0,0,0,0,4,2,2,1,14,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,5,1,0,11,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,14,10,1,10,4,2,4,3,2,16,9,1,16,4,0,5,27,5,3,8,3,4,5,3,1,2,3,9,4,9,1,0,4,6,5,6,12,1,6,5,10,8,0,0,3,5,0,0,2,1,0,0,2,2,0,1,2,0,1,0,2,0,1,1,2,0,0,8
"753",0,2,1,1,0,3,0,0,0,0,0,0,0,0,7,0,1,4,0,2,1,1,5,0,0,0,1,0,3,0,7,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,15,0,0,0,6,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,4,0,0,0,1,0,0,7,9,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,1,2,8,0,2,2,0,9,0,0,0,1,1,3,1,0,0,0,2,0,32,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,1,1,0,0,0,10,0,0,1,0,0,0,0,0,4,0,2,0,1,4,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,1,7,10,2,3,6,5,1,2,7,4,1,1,11,2,0,2,24,1,4,5,2,1,3,5,1,7,0,7,1,2,0,1,3,1,7,3,7,1,0,2,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,1,0,0,5,2,0,0
"754",0,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,12,0,2,0,3,3,1,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,16,1,0,5,4,1,0,0,0,0,0,1,1,0,3,0,1,0,2,1,3,0,0,1,0,2,0,10,9,0,0,0,9,1,0,0,0,1,2,7,0,0,0,0,1,2,1,0,1,1,0,9,1,0,0,0,2,2,0,6,1,0,10,5,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,5,0,1,0,0,3,3,0,0,1,0,0,0,0,0,1,1,0,1,2,3,0,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,2,10,3,13,11,2,10,5,3,3,5,3,10,9,3,12,4,1,1,11,4,11,4,0,5,2,14,4,13,5,9,5,10,1,2,4,2,19,10,6,2,1,8,9,7,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,1,0,2,0,0,0,0,0
"755",0,2,6,1,0,3,0,0,0,0,0,2,0,0,4,2,0,1,1,0,0,1,12,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,4,56,4,2,0,0,0,2,1,7,0,4,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,4,12,0,0,0,9,0,0,1,1,0,0,4,0,0,0,0,0,4,1,0,2,0,2,3,1,0,0,1,0,5,5,0,2,0,0,0,98,0,0,0,0,0,0,0,0,4,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,4,3,0,0,0,0,0,0,4,0,0,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,3,0,0,8,4,5,7,1,3,3,0,0,2,3,2,10,3,13,4,2,1,15,2,10,6,2,5,5,2,4,3,3,4,2,5,2,0,2,3,7,2,8,0,3,1,2,1,0,2,5,1,0,2,4,0,0,0,1,0,0,1,0,1,2,0,1,1,1,0,47,0,1,0
"756",0,15,11,2,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,21,1,2,0,1,4,0,0,0,8,4,0,5,3,4,5,0,6,0,1,1,2,0,0,0,0,0,6,6,0,1,2,1,7,0,8,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,10,0,5,25,3,0,2,8,0,1,0,0,1,3,2,3,4,2,0,2,0,0,0,2,0,0,1,0,5,0,20,12,0,1,0,10,0,1,1,0,0,0,3,0,0,0,0,7,6,16,0,6,0,0,9,2,1,0,2,3,5,1,32,0,0,0,2,8,1,2,1,1,0,13,1,0,5,3,5,0,14,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,2,0,0,2,0,0,2,4,0,0,5,0,0,0,0,3,0,3,0,0,3,2,0,0,0,1,0,0,0,0,2,2,2,1,1,0,0,0,1,0,4,2,1,0,1,7,2,3,3,0,0,0,0,2,0,11,6,20,8,1,9,17,3,3,5,8,16,10,3,10,3,3,3,13,2,10,15,1,4,5,27,1,3,3,10,15,9,3,2,3,3,16,5,14,0,3,9,7,11,2,26,0,0,3,0,0,21,11,0,1,2,1,2,0,1,0,1,4,1,0,0,27,2,7,0
"757",0,2,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,2,1,2,1,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,39,1,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,3,15,2,0,23,3,0,1,0,3,6,42,0,2,0,0,0,3,0,0,0,4,0,4,0,1,2,1,1,3,2,0,0,143,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,4,1,0,3,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,4,16,12,1,10,3,2,4,7,8,9,21,0,12,5,4,6,25,14,15,12,2,7,4,9,3,9,5,8,8,8,7,2,6,6,19,10,7,1,6,13,13,6,0,0,1,7,0,1,0,0,0,0,0,1,0,0,0,3,0,2,3,1,1,0,2,0,0,0
"758",0,8,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,4,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,4,1,3,0,0,0,0,1,0,0,1,0,2,1,2,0,7,0,1,0,0,0,0,1,3,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,1,0,12,1,1,0,15,1,1,2,0,4,1,0,2,1,5,1,0,0,1,3,7,0,0,2,2,1,0,6,21,4,1,0,6,1,0,0,0,0,0,18,0,0,0,0,0,9,4,0,2,1,2,2,1,0,0,1,0,6,0,0,0,15,2,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,3,0,0,2,2,0,17,0,0,0,3,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,1,0,2,1,0,0,0,0,4,3,1,1,4,0,0,0,0,1,0,1,9,3,9,10,2,8,2,2,2,3,3,17,16,1,13,4,1,0,13,3,15,3,0,2,3,9,3,7,7,9,5,4,2,1,2,2,11,3,5,1,5,6,6,1,0,0,1,5,0,0,0,0,2,0,0,0,0,1,1,1,1,3,1,0,0,1,1,0,0,0
"759",0,18,28,3,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,2,3,4,7,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,1,0,0,0,1,1,2,6,1,2,3,0,8,0,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,5,1,34,0,0,0,10,1,0,0,0,2,0,0,1,8,3,0,0,0,0,0,1,0,0,2,2,4,0,10,33,0,2,1,14,2,0,1,0,1,0,10,1,1,0,0,3,0,6,0,2,1,0,4,1,1,1,1,3,10,0,6,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,2,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,16,2,0,0,0,2,1,0,4,2,0,0,1,0,0,4,3,0,0,4,2,0,6,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,6,1,0,4,0,0,0,0,0,0,10,0,0,7,5,13,7,1,9,2,0,0,12,3,5,9,5,12,0,0,2,20,3,5,7,0,3,5,16,0,9,4,7,8,14,5,3,3,3,13,5,15,0,2,2,5,3,1,7,2,0,0,1,1,0,0,0,0,0,0,1,3,2,0,1,0,5,0,4,3,0,0,0
"760",0,2,3,0,0,3,0,2,1,0,0,0,0,0,6,0,0,2,3,1,2,6,24,0,0,0,5,1,2,0,1,0,0,0,0,0,0,9,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,11,2,0,2,3,0,1,2,0,0,1,0,1,0,4,4,1,0,0,2,2,0,0,1,0,0,0,21,9,0,0,1,5,1,0,0,0,2,0,4,0,1,0,0,2,5,4,0,3,1,0,14,0,0,0,1,1,6,0,8,1,1,9,0,11,3,1,0,0,1,2,0,0,0,0,0,0,0,2,2,3,1,0,2,0,3,0,0,0,2,0,1,0,0,0,4,2,0,1,0,0,3,0,2,0,5,1,0,1,1,2,0,0,0,0,0,0,1,0,3,2,0,0,8,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,3,0,20,3,14,15,3,11,5,1,6,6,13,14,14,1,28,8,3,9,23,4,16,12,1,4,9,10,5,10,4,7,19,6,1,4,8,4,17,27,27,2,6,12,16,13,1,0,0,0,0,0,1,0,0,0,1,0,2,0,2,3,0,1,2,1,0,1,7,6,0,0
"761",0,0,2,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,1,1,2,8,0,2,1,2,0,4,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,3,1,1,1,0,0,0,1,1,1,0,0,0,0,8,0,0,0,0,5,0,26,0,0,0,2,3,0,1,0,0,1,1,2,0,3,2,0,0,1,0,6,0,1,0,0,0,0,16,25,0,0,0,18,0,0,0,0,1,1,0,0,0,0,0,3,7,3,0,0,3,0,6,2,0,0,0,1,6,3,3,1,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,6,2,0,2,0,0,2,0,0,1,0,0,18,0,0,4,0,1,1,0,0,1,0,3,1,1,2,1,0,0,1,0,0,0,0,0,1,2,0,2,0,1,0,3,1,0,0,0,0,0,0,0,1,12,3,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,10,7,9,18,3,13,14,5,6,12,7,7,6,4,26,17,3,5,12,3,15,8,2,5,8,11,3,18,10,17,7,8,4,6,5,7,11,5,14,1,13,6,6,10,1,12,0,0,2,0,3,0,0,0,2,1,1,2,2,2,0,0,6,3,3,1,2,1,0,0
"762",0,5,19,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,2,6,0,16,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,31,0,1,0,3,1,0,0,0,0,2,0,1,6,5,0,0,0,0,0,3,0,0,0,2,1,0,8,35,1,1,0,9,0,0,134,0,1,0,6,0,7,0,0,1,7,4,0,0,1,2,7,2,0,0,1,2,5,1,1,0,0,0,1,12,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,2,5,0,0,0,0,1,0,0,3,6,0,11,3,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,2,0,0,5,2,5,11,3,14,5,2,4,4,3,8,9,7,13,2,2,6,4,5,7,6,2,5,5,12,0,8,3,3,7,8,2,0,2,4,15,9,9,0,1,1,6,9,0,0,1,3,0,0,1,6,0,1,3,1,0,1,0,0,0,2,2,2,0,2,0,0,0,0
"763",0,6,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,2,3,0,2,0,1,1,0,1,0,2,1,1,9,2,1,0,1,1,2,5,0,22,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,11,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,0,8,23,0,0,1,5,3,0,26,0,0,0,7,0,9,0,0,0,1,0,0,0,1,0,3,0,4,3,2,5,11,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0,2,0,0,0,7,0,1,3,0,18,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,2,0,1,3,1,0,0,4,0,2,2,0,1,0,0,0,0,0,2,0,5,0,12,8,0,10,3,2,3,3,1,12,3,3,16,1,0,4,2,3,6,8,2,4,4,6,3,6,6,1,2,7,4,1,2,1,7,9,6,1,3,10,8,4,1,4,0,0,0,2,1,2,0,0,0,3,0,0,0,0,0,1,2,0,0,5,1,0,0,0
"764",0,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0,1,0,1,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,40,0,0,0,3,2,1,1,0,1,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,11,17,14,0,0,42,0,0,2,0,0,3,31,0,0,0,0,0,7,5,0,0,0,0,0,0,2,1,0,1,7,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,0,0,2,1,0,0,1,0,7,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,12,3,14,13,2,8,14,4,4,5,6,15,23,2,17,3,5,4,29,4,13,13,2,9,7,17,3,15,3,8,7,7,7,2,4,7,9,13,15,4,6,5,11,4,0,0,4,4,0,0,1,0,0,0,3,2,0,0,4,2,0,0,3,1,0,3,0,0,0,2
"765",0,9,22,7,0,2,0,0,0,2,0,0,0,0,2,0,0,4,0,1,1,2,14,1,2,0,1,0,9,0,0,5,0,2,3,2,1,7,0,1,3,0,0,1,0,8,0,22,5,0,0,0,0,5,3,9,5,3,15,1,1,4,14,3,0,22,0,25,29,3,1,1,0,3,0,0,0,11,0,4,22,0,0,2,4,1,1,2,1,0,1,0,3,5,5,0,1,15,4,1,5,0,0,1,0,2,2,4,3,0,0,0,6,1,0,1,2,0,0,2,0,0,0,0,4,7,3,0,2,0,0,4,3,3,1,1,1,7,0,1,1,0,0,0,9,0,0,0,1,3,4,3,2,5,14,10,3,5,1,0,1,4,0,1,0,1,1,0,2,0,0,0,0,2,0,0,4,5,10,0,0,0,0,3,0,0,1,3,0,0,1,0,1,0,0,1,0,3,1,0,1,1,18,2,1,1,0,2,0,1,0,0,0,7,1,0,0,9,20,2,3,0,1,0,6,7,2,102,13,1,0,2,1,1,1,17,4,11,3,0,20,3,3,2,4,7,8,1,5,22,8,0,3,28,1,11,5,0,7,1,13,1,6,1,4,9,5,2,3,3,5,8,8,14,0,6,5,8,6,9,57,0,0,3,1,1,0,0,3,2,2,1,2,0,0,1,0,3,2,1,2,5,8,13,0
